timestamp,chromeos_version,chrome_version,appid,track,hardware
2015-02-18 21:04:52.643650,6783.1.0,42.0.2302.4,ADA16F7B-283C-4907-AE27-ABBF5CA4F7F1,dev-channel,HP Chromebook 11
2015-02-18 21:04:52.153260,6797.0.0,42.0.2305.2,FA5D6766-6B3C-47C8-84DD-6A322C311569,dev-channel,HP Chromebook 14
2015-02-18 21:04:51.850940,6783.1.0,42.0.2302.4,F26D159B-52A3-491A-AE25-B23670A66B32,dev-channel,Google Chromebook Pixel
2015-02-18 21:04:51.513140,6783.1.0,42.0.2302.4,6988C65F-7119-4DF2-8064-2E286F4748D4,dev-channel,Lenovo Thinkpad X131e Chromebook
2015-02-18 21:04:50.846360,6783.1.0,42.0.2302.4,9D137383-EB72-4BA9-A523-91AC0853F8AD,dev-channel,Acer C7
2015-02-18 21:04:50.221700,6783.1.0,42.0.2302.4,A854E62E-9CB3-4DBE-8BBE-88C48FD65787,dev-channel,Samsung Chromebook Series 5 550
2015-02-18 21:04:49.845430,6783.1.0,42.0.2302.4,2EE05B2F-3769-43B9-B78C-792F4A027971,dev-channel,Samsung Chromebox Series 3
2015-02-18 21:04:49.519400,6797.0.0,42.0.2305.2,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700 - He
2015-02-18 21:04:49.147340,6797.0.0,42.0.2305.2,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700
2015-02-18 21:04:48.761600,6783.1.0,42.0.2302.4,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5 - He
2015-02-18 21:04:48.533890,6783.1.0,42.0.2302.4,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5
2015-02-18 21:04:48.296750,6783.1.0,42.0.2302.4,87efface-864d-49a5-9bb3-4b050a7c227a,dev-channel,CR-48
2015-02-18 20:50:47.818770,6783.1.0,42.0.2302.4,9334BFCE-8C16-59D1-9274-AD14AC4EC0DE,dev-channel,HP Chromebook
2015-02-18 20:50:47.113910,6783.1.0,42.0.2302.4,D0DBB0D9-6EEB-B148-F8AF-AE8AF86ECE5B,dev-channel,Lenovo ThinkPad 11e Chromebook
2015-02-18 20:50:46.877800,6783.1.0,42.0.2302.4,BBCEB6C1-5567-09B4-1619-DAD125AC892D,dev-channel,Lenovo N20 Chromebook
2015-02-18 20:50:45.840320,6783.1.0,42.0.2302.4,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,dev-channel,Educational Chromebook
2015-02-18 20:50:42.861100,6783.1.0,42.0.2302.4,FA5D6766-6B3C-47C8-84DD-6A322C311569,dev-channel,HP Chromebook 14
2015-02-18 20:50:41.849350,6783.1.0,42.0.2302.4,6372E332-9A26-4CE3-9C39-93D8A4E383AF,dev-channel,HP Pavilion Chromebook
2015-02-18 20:50:41.144120,6783.1.0,42.0.2302.4,D851316B-7E57-4805-A7CE-01829AC1443E,dev-channel,Samsung Chromebook
2015-02-18 20:50:40.095810,6783.1.0,42.0.2302.4,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700 - He
2015-02-18 20:50:39.651100,6783.1.0,42.0.2302.4,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700
2015-02-13 20:52:40.169730,6680.17.0,41.0.2272.32,C3EA54EB-348D-5118-8598-CFD6317AD268,dev-channel,HP Chromebox
2015-02-13 20:52:39.260700,6771.1.0,42.0.2296.3,777CE760-E315-FF86-2837-D51D10BA7C52,dev-channel,Asus Chromebook C200
2015-02-13 20:52:38.933930,6771.1.0,42.0.2296.3,A772AA64-E906-A01E-1DFD-1856870D39EC,dev-channel,Asus Chromebook C300
2015-02-13 20:52:38.078060,6680.17.0,41.0.2272.32,5615D466-EF74-FCD0-46EA-D7F60416B3CD,dev-channel,Samsung Chromebook 2 (13")
2015-02-13 20:52:37.540680,6680.17.0,41.0.2272.32,C0E4276B-35C7-023D-BB4A-42D642B91E65,dev-channel,Asus Chromebox
2015-02-13 20:52:37.212860,6680.17.0,41.0.2272.32,FF9048C6-F61C-BDDD-C861-4EDCAC22C55A,dev-channel,LG Chromebase
2015-02-13 20:52:36.613410,6680.17.0,41.0.2272.32,1E454867-ACF6-5F8B-091F-145680D4A7F5,dev-channel,Dell Chromebook 11
2015-02-13 20:52:36.250640,6680.17.0,41.0.2272.32,E6710DFC-3EC0-42AE-8095-733FDEA6AF18,dev-channel,Acer C720 Chromebook
2015-02-13 20:52:36.042020,6680.17.0,41.0.2272.32,ADA16F7B-283C-4907-AE27-ABBF5CA4F7F1,dev-channel,HP Chromebook 11
2015-02-13 20:52:35.129520,6771.1.0,42.0.2296.3,6988C65F-7119-4DF2-8064-2E286F4748D4,dev-channel,Lenovo Thinkpad X131e Chromebook
2015-02-13 20:52:34.639050,6771.1.0,42.0.2296.3,9D137383-EB72-4BA9-A523-91AC0853F8AD,dev-channel,Acer C7
2015-02-13 20:52:33.921130,6771.1.0,42.0.2296.3,A854E62E-9CB3-4DBE-8BBE-88C48FD65787,dev-channel,Samsung Chromebook Series 5 550
2015-02-13 20:52:33.617410,6771.1.0,42.0.2296.3,2EE05B2F-3769-43B9-B78C-792F4A027971,dev-channel,Samsung Chromebox Series 3
2015-02-13 20:52:32.753160,6771.1.0,42.0.2296.3,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5 - He
2015-02-13 20:52:32.491320,6771.1.0,42.0.2296.3,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5
2015-02-13 20:52:32.224250,6771.1.0,42.0.2296.3,87efface-864d-49a5-9bb3-4b050a7c227a,dev-channel,CR-48
2015-02-13 20:38:31.796720,6680.17.0,41.0.2272.32,9334BFCE-8C16-59D1-9274-AD14AC4EC0DE,dev-channel,HP Chromebook
2015-02-13 20:38:31.229970,6771.1.0,42.0.2296.3,D0DBB0D9-6EEB-B148-F8AF-AE8AF86ECE5B,dev-channel,Lenovo ThinkPad 11e Chromebook
2015-02-13 20:38:30.838500,6771.1.0,42.0.2296.3,BBCEB6C1-5567-09B4-1619-DAD125AC892D,dev-channel,Lenovo N20 Chromebook
2015-02-13 20:38:29.792390,6771.1.0,42.0.2296.3,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,dev-channel,Educational Chromebook
2015-02-13 20:38:28.960120,6680.17.0,41.0.2272.32,D3844706-6B0E-78DF-752C-00DCDF11E04B,dev-channel,Toshiba Chromebook
2015-02-13 20:38:27.329140,6680.17.0,41.0.2272.32,FA5D6766-6B3C-47C8-84DD-6A322C311569,dev-channel,HP Chromebook 14
2015-02-13 20:38:26.830580,6771.1.0,42.0.2296.3,F26D159B-52A3-491A-AE25-B23670A66B32,dev-channel,Google Chromebook Pixel
2015-02-13 20:38:26.267210,6771.1.0,42.0.2296.3,6372E332-9A26-4CE3-9C39-93D8A4E383AF,dev-channel,HP Pavilion Chromebook
2015-02-13 20:38:25.618650,6680.17.0,41.0.2272.32,D851316B-7E57-4805-A7CE-01829AC1443E,dev-channel,Samsung Chromebook
2015-02-13 20:38:24.529060,6771.1.0,42.0.2296.3,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700 - He
2015-02-13 20:38:24.226370,6771.1.0,42.0.2296.3,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700
2015-02-12 13:55:15.829290,6680.24.0,41.0.2272.41,9334BFCE-8C16-59D1-9274-AD14AC4EC0DE,beta-channel,HP Chromebook
2015-02-12 13:55:15.522170,6680.24.0,41.0.2272.41,C3EA54EB-348D-5118-8598-CFD6317AD268,beta-channel,HP Chromebox
2015-02-12 13:55:15.236980,6680.24.0,41.0.2272.41,D0DBB0D9-6EEB-B148-F8AF-AE8AF86ECE5B,beta-channel,Lenovo ThinkPad 11e Chromebook
2015-02-12 13:55:14.937800,6680.24.0,41.0.2272.41,BBCEB6C1-5567-09B4-1619-DAD125AC892D,beta-channel,Lenovo N20 Chromebook
2015-02-12 13:55:14.578040,6680.24.0,41.0.2272.41,777CE760-E315-FF86-2837-D51D10BA7C52,beta-channel,Asus Chromebook C200
2015-02-12 13:55:14.206550,6680.24.0,41.0.2272.41,A772AA64-E906-A01E-1DFD-1856870D39EC,beta-channel,Asus Chromebook C300
2015-02-12 13:55:13.912600,6680.24.0,41.0.2272.41,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,beta-channel,Educational Chromebook
2015-02-12 13:55:13.634660,6680.24.0,41.0.2272.41,24E2E4F7-F92C-6115-3E26-02C7EAA02946,beta-channel,Samsung Chromebook 2 (11")
2015-02-12 13:55:13.278260,6680.24.0,41.0.2272.41,5615D466-EF74-FCD0-46EA-D7F60416B3CD,beta-channel,Samsung Chromebook 2 (13")
2015-02-12 13:55:12.989030,6680.24.0,41.0.2272.41,D3844706-6B0E-78DF-752C-00DCDF11E04B,beta-channel,Toshiba Chromebook
2015-02-12 13:55:12.617290,6680.24.0,41.0.2272.41,C0E4276B-35C7-023D-BB4A-42D642B91E65,beta-channel,Asus Chromebox
2015-02-12 13:55:12.227170,6680.24.0,41.0.2272.41,FF9048C6-F61C-BDDD-C861-4EDCAC22C55A,beta-channel,LG Chromebase
2015-02-12 13:55:11.949180,6680.24.0,41.0.2272.41,1E454867-ACF6-5F8B-091F-145680D4A7F5,beta-channel,Dell Chromebook 11
2015-02-12 13:55:11.712210,6680.24.0,41.0.2272.41,E6710DFC-3EC0-42AE-8095-733FDEA6AF18,beta-channel,Acer C720 Chromebook
2015-02-12 13:55:11.237860,6680.24.0,41.0.2272.41,ADA16F7B-283C-4907-AE27-ABBF5CA4F7F1,beta-channel,HP Chromebook 11
2015-02-12 13:55:10.876940,6680.24.0,41.0.2272.41,FA5D6766-6B3C-47C8-84DD-6A322C311569,beta-channel,HP Chromebook 14
2015-02-12 13:55:10.599120,6680.24.0,41.0.2272.41,F26D159B-52A3-491A-AE25-B23670A66B32,beta-channel,Google Chromebook Pixel
2015-02-12 13:55:10.251560,6680.24.0,41.0.2272.41,6988C65F-7119-4DF2-8064-2E286F4748D4,beta-channel,Lenovo Thinkpad X131e Chromebook
2015-02-12 13:55:09.913210,6680.24.0,41.0.2272.41,6372E332-9A26-4CE3-9C39-93D8A4E383AF,beta-channel,HP Pavilion Chromebook
2015-02-12 13:55:09.633130,6680.24.0,41.0.2272.41,9D137383-EB72-4BA9-A523-91AC0853F8AD,beta-channel,Acer C7
2015-02-12 13:55:09.342480,6680.24.0,41.0.2272.41,D851316B-7E57-4805-A7CE-01829AC1443E,beta-channel,Samsung Chromebook
2015-02-12 13:55:08.845120,6680.24.0,41.0.2272.41,A854E62E-9CB3-4DBE-8BBE-88C48FD65787,beta-channel,Samsung Chromebook Series 5 550
2015-02-12 13:55:08.558940,6680.24.0,41.0.2272.41,2EE05B2F-3769-43B9-B78C-792F4A027971,beta-channel,Samsung Chromebox Series 3
2015-02-12 13:55:08.144690,6680.24.0,41.0.2272.41,23F5C60F-7655-4BF4-90FB-BFDE16408308,beta-channel,Acer AC700 - He
2015-02-12 13:55:07.763410,6680.24.0,41.0.2272.41,23F5C60F-7655-4BF4-90FB-BFDE16408308,beta-channel,Acer AC700
2015-02-12 13:55:07.521680,6680.24.0,41.0.2272.41,C776D42E-287A-435E-8BA7-E770BD30B46D,beta-channel,Samsung Series 5 - He
2015-02-12 13:55:07.196880,6680.24.0,41.0.2272.41,C776D42E-287A-435E-8BA7-E770BD30B46D,beta-channel,Samsung Series 5
2015-02-12 13:55:06.823910,6680.24.0,41.0.2272.41,87efface-864d-49a5-9bb3-4b050a7c227a,beta-channel,CR-48
2015-02-11 19:57:16.596560,6680.17.0,41.0.2272.32,2EE05B2F-3769-43B9-B78C-792F4A027971,dev-channel,Samsung Chromebox Series 3
2015-02-11 19:43:09.835410,6680.17.0,41.0.2272.32,F26D159B-52A3-491A-AE25-B23670A66B32,dev-channel,Google Chromebook Pixel
2015-02-11 17:49:56.561260,6771.1.0,42.0.2296.3,D0DBB0D9-6EEB-B148-F8AF-AE8AF86ECE5B,dev-channel,Lenovo ThinkPad 11e Chromebook
2015-02-11 17:49:55.578430,6771.1.0,42.0.2296.3,A772AA64-E906-A01E-1DFD-1856870D39EC,dev-channel,Asus Chromebook C300
2015-02-11 17:49:55.310140,6771.1.0,42.0.2296.3,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,dev-channel,Educational Chromebook
2015-02-11 17:49:52.369730,6771.1.0,42.0.2296.3,6988C65F-7119-4DF2-8064-2E286F4748D4,dev-channel,Lenovo Thinkpad X131e Chromebook
2015-02-11 17:49:52.141150,6771.1.0,42.0.2296.3,6372E332-9A26-4CE3-9C39-93D8A4E383AF,dev-channel,HP Pavilion Chromebook
2015-02-11 17:49:51.779140,6771.1.0,42.0.2296.3,9D137383-EB72-4BA9-A523-91AC0853F8AD,dev-channel,Acer C7
2015-02-11 17:49:51.230730,6771.1.0,42.0.2296.3,A854E62E-9CB3-4DBE-8BBE-88C48FD65787,dev-channel,Samsung Chromebook Series 5 550
2015-02-11 17:49:50.631700,6771.1.0,42.0.2296.3,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700 - He
2015-02-11 17:49:50.314190,6771.1.0,42.0.2296.3,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700
2015-02-11 17:49:49.989530,6771.1.0,42.0.2296.3,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5 - He
2015-02-11 17:49:49.708490,6771.1.0,42.0.2296.3,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5
2015-02-11 17:49:49.477250,6771.1.0,42.0.2296.3,87efface-864d-49a5-9bb3-4b050a7c227a,dev-channel,CR-48
2015-02-11 17:35:48.480270,6680.17.0,41.0.2272.32,D0DBB0D9-6EEB-B148-F8AF-AE8AF86ECE5B,dev-channel,Lenovo ThinkPad 11e Chromebook
2015-02-11 17:35:48.230060,6680.17.0,41.0.2272.32,BBCEB6C1-5567-09B4-1619-DAD125AC892D,dev-channel,Lenovo N20 Chromebook
2015-02-11 17:35:47.960070,6680.17.0,41.0.2272.32,777CE760-E315-FF86-2837-D51D10BA7C52,dev-channel,Asus Chromebook C200
2015-02-11 17:35:47.684720,6680.17.0,41.0.2272.32,A772AA64-E906-A01E-1DFD-1856870D39EC,dev-channel,Asus Chromebook C300
2015-02-11 17:35:47.238060,6680.17.0,41.0.2272.32,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,dev-channel,Educational Chromebook
2015-02-11 17:35:44.484750,6680.17.0,41.0.2272.32,6988C65F-7119-4DF2-8064-2E286F4748D4,dev-channel,Lenovo Thinkpad X131e Chromebook
2015-02-11 17:35:44.116120,6680.17.0,41.0.2272.32,6372E332-9A26-4CE3-9C39-93D8A4E383AF,dev-channel,HP Pavilion Chromebook
2015-02-11 17:35:43.882480,6680.17.0,41.0.2272.32,9D137383-EB72-4BA9-A523-91AC0853F8AD,dev-channel,Acer C7
2015-02-11 17:35:43.434330,6680.17.0,41.0.2272.32,A854E62E-9CB3-4DBE-8BBE-88C48FD65787,dev-channel,Samsung Chromebook Series 5 550
2015-02-11 17:35:42.885070,6680.17.0,41.0.2272.32,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700 - He
2015-02-11 17:35:42.684580,6680.17.0,41.0.2272.32,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700
2015-02-11 17:35:42.402310,6680.17.0,41.0.2272.32,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5 - He
2015-02-11 17:35:42.168360,6680.17.0,41.0.2272.32,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5
2015-02-11 17:35:41.882900,6680.17.0,41.0.2272.32,87efface-864d-49a5-9bb3-4b050a7c227a,dev-channel,CR-48
2015-02-11 05:48:04.155220,6771.1.0,42.0.2296.3,D0DBB0D9-6EEB-B148-F8AF-AE8AF86ECE5B,dev-channel,Lenovo ThinkPad 11e Chromebook
2015-02-11 05:48:03.749750,6771.1.0,42.0.2296.3,BBCEB6C1-5567-09B4-1619-DAD125AC892D,dev-channel,Lenovo N20 Chromebook
2015-02-11 05:48:03.294010,6771.1.0,42.0.2296.3,777CE760-E315-FF86-2837-D51D10BA7C52,dev-channel,Asus Chromebook C200
2015-02-11 05:48:02.929840,6771.1.0,42.0.2296.3,A772AA64-E906-A01E-1DFD-1856870D39EC,dev-channel,Asus Chromebook C300
2015-02-11 05:48:02.545770,6771.1.0,42.0.2296.3,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,dev-channel,Educational Chromebook
2015-02-11 05:47:58.021550,6771.1.0,42.0.2296.3,6988C65F-7119-4DF2-8064-2E286F4748D4,dev-channel,Lenovo Thinkpad X131e Chromebook
2015-02-11 05:47:57.720400,6771.1.0,42.0.2296.3,6372E332-9A26-4CE3-9C39-93D8A4E383AF,dev-channel,HP Pavilion Chromebook
2015-02-11 05:47:57.357630,6771.1.0,42.0.2296.3,9D137383-EB72-4BA9-A523-91AC0853F8AD,dev-channel,Acer C7
2015-02-11 05:47:56.647710,6771.1.0,42.0.2296.3,A854E62E-9CB3-4DBE-8BBE-88C48FD65787,dev-channel,Samsung Chromebook Series 5 550
2015-02-11 05:47:55.631870,6771.1.0,42.0.2296.3,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700 - He
2015-02-11 05:47:55.272810,6771.1.0,42.0.2296.3,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700
2015-02-11 05:47:54.797360,6771.1.0,42.0.2296.3,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5 - He
2015-02-11 05:47:54.460280,6771.1.0,42.0.2296.3,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5
2015-02-11 05:47:54.057410,6771.1.0,42.0.2296.3,87efface-864d-49a5-9bb3-4b050a7c227a,dev-channel,CR-48
2015-02-10 19:52:15.768310,6457.94.0,40.0.2214.114,9334BFCE-8C16-59D1-9274-AD14AC4EC0DE,stable-channel,HP Chromebook
2015-02-10 19:52:15.382730,6457.83.0,40.0.2214.93,C3EA54EB-348D-5118-8598-CFD6317AD268,stable-channel,HP Chromebox
2015-02-10 19:52:14.980780,6457.94.0,40.0.2214.114,D0DBB0D9-6EEB-B148-F8AF-AE8AF86ECE5B,stable-channel,Lenovo ThinkPad 11e Chromebook
2015-02-10 19:52:14.605850,6457.94.0,40.0.2214.114,BBCEB6C1-5567-09B4-1619-DAD125AC892D,stable-channel,Lenovo N20 Chromebook
2015-02-10 19:52:14.131470,6457.83.0,40.0.2214.93,777CE760-E315-FF86-2837-D51D10BA7C52,stable-channel,Asus Chromebook C200
2015-02-10 19:52:13.825100,6457.83.0,40.0.2214.93,A772AA64-E906-A01E-1DFD-1856870D39EC,stable-channel,Asus Chromebook C300
2015-02-10 19:52:13.375250,6457.94.0,40.0.2214.114,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,stable-channel,Educational Chromebook
2015-02-10 19:52:13.111520,6457.83.0,40.0.2214.93,24E2E4F7-F92C-6115-3E26-02C7EAA02946,stable-channel,Samsung Chromebook 2 (11")
2015-02-10 19:52:12.838630,6457.83.0,40.0.2214.93,5615D466-EF74-FCD0-46EA-D7F60416B3CD,stable-channel,Samsung Chromebook 2 (13")
2015-02-10 19:52:12.507900,6457.94.0,40.0.2214.114,D3844706-6B0E-78DF-752C-00DCDF11E04B,stable-channel,Toshiba Chromebook
2015-02-10 19:52:12.121900,6457.94.0,40.0.2214.114,C0E4276B-35C7-023D-BB4A-42D642B91E65,stable-channel,Asus Chromebox
2015-02-10 19:52:11.767190,6457.94.0,40.0.2214.114,FF9048C6-F61C-BDDD-C861-4EDCAC22C55A,stable-channel,LG Chromebase
2015-02-10 19:52:11.455560,6457.83.0,40.0.2214.93,1E454867-ACF6-5F8B-091F-145680D4A7F5,stable-channel,Dell Chromebook 11
2015-02-10 19:52:11.056020,6457.83.0,40.0.2214.93,E6710DFC-3EC0-42AE-8095-733FDEA6AF18,stable-channel,Acer C720 Chromebook
2015-02-10 19:52:10.786410,6457.83.0,40.0.2214.93,ADA16F7B-283C-4907-AE27-ABBF5CA4F7F1,stable-channel,HP Chromebook 11
2015-02-10 19:52:10.221200,6457.94.0,40.0.2214.114,FA5D6766-6B3C-47C8-84DD-6A322C311569,stable-channel,HP Chromebook 14
2015-02-10 19:52:09.830990,6457.94.0,40.0.2214.114,F26D159B-52A3-491A-AE25-B23670A66B32,stable-channel,Google Chromebook Pixel
2015-02-10 19:52:09.577270,6457.83.0,40.0.2214.93,6988C65F-7119-4DF2-8064-2E286F4748D4,stable-channel,Lenovo Thinkpad X131e Chromebook
2015-02-10 19:52:09.149470,6457.94.0,40.0.2214.114,6372E332-9A26-4CE3-9C39-93D8A4E383AF,stable-channel,HP Pavilion Chromebook
2015-02-10 19:52:08.795160,6457.83.0,40.0.2214.93,9D137383-EB72-4BA9-A523-91AC0853F8AD,stable-channel,Acer C7
2015-02-10 19:52:08.417710,6457.94.0,40.0.2214.114,D851316B-7E57-4805-A7CE-01829AC1443E,stable-channel,Samsung Chromebook
2015-02-10 19:52:08.029090,6457.94.0,40.0.2214.114,A854E62E-9CB3-4DBE-8BBE-88C48FD65787,stable-channel,Samsung Chromebook Series 5 550
2015-02-10 19:52:07.712680,6457.83.0,40.0.2214.93,2EE05B2F-3769-43B9-B78C-792F4A027971,stable-channel,Samsung Chromebox Series 3
2015-02-10 19:52:07.406090,6457.94.0,40.0.2214.114,23F5C60F-7655-4BF4-90FB-BFDE16408308,stable-channel,Acer AC700 - He
2015-02-10 19:52:07.037200,6457.94.0,40.0.2214.114,23F5C60F-7655-4BF4-90FB-BFDE16408308,stable-channel,Acer AC700
2015-02-10 19:52:06.760620,6457.83.0,40.0.2214.93,C776D42E-287A-435E-8BA7-E770BD30B46D,stable-channel,Samsung Series 5 - He
2015-02-10 19:52:06.455860,6457.83.0,40.0.2214.93,C776D42E-287A-435E-8BA7-E770BD30B46D,stable-channel,Samsung Series 5
2015-02-10 19:52:06.098830,6457.83.0,40.0.2214.93,87efface-864d-49a5-9bb3-4b050a7c227a,stable-channel,CR-48
2015-02-10 19:38:05.619300,6457.83.0,40.0.2214.93,9334BFCE-8C16-59D1-9274-AD14AC4EC0DE,stable-channel,HP Chromebook
2015-02-10 19:38:05.093630,6457.83.0,40.0.2214.93,D0DBB0D9-6EEB-B148-F8AF-AE8AF86ECE5B,stable-channel,Lenovo ThinkPad 11e Chromebook
2015-02-10 19:38:04.775920,6457.83.0,40.0.2214.93,BBCEB6C1-5567-09B4-1619-DAD125AC892D,stable-channel,Lenovo N20 Chromebook
2015-02-10 19:38:03.932390,6457.83.0,40.0.2214.93,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,stable-channel,Educational Chromebook
2015-02-10 19:38:02.989190,6457.83.0,40.0.2214.93,D3844706-6B0E-78DF-752C-00DCDF11E04B,stable-channel,Toshiba Chromebook
2015-02-10 19:38:02.770730,6457.83.0,40.0.2214.93,C0E4276B-35C7-023D-BB4A-42D642B91E65,stable-channel,Asus Chromebox
2015-02-10 19:38:02.508690,6457.83.0,40.0.2214.93,FF9048C6-F61C-BDDD-C861-4EDCAC22C55A,stable-channel,LG Chromebase
2015-02-10 19:38:01.416400,6457.83.0,40.0.2214.93,FA5D6766-6B3C-47C8-84DD-6A322C311569,stable-channel,HP Chromebook 14
2015-02-10 19:38:01.194600,6457.83.0,40.0.2214.93,F26D159B-52A3-491A-AE25-B23670A66B32,stable-channel,Google Chromebook Pixel
2015-02-10 19:38:00.528030,6457.83.0,40.0.2214.93,6372E332-9A26-4CE3-9C39-93D8A4E383AF,stable-channel,HP Pavilion Chromebook
2015-02-10 19:37:59.898010,6457.83.0,40.0.2214.93,D851316B-7E57-4805-A7CE-01829AC1443E,stable-channel,Samsung Chromebook
2015-02-10 19:37:59.634310,6457.83.0,40.0.2214.93,A854E62E-9CB3-4DBE-8BBE-88C48FD65787,stable-channel,Samsung Chromebook Series 5 550
2015-02-10 19:37:59.149740,6457.83.0,40.0.2214.93,23F5C60F-7655-4BF4-90FB-BFDE16408308,stable-channel,Acer AC700 - He
2015-02-10 19:37:58.731040,6457.83.0,40.0.2214.93,23F5C60F-7655-4BF4-90FB-BFDE16408308,stable-channel,Acer AC700
2015-02-03 13:52:15.896630,6680.17.0,41.0.2272.32,9334BFCE-8C16-59D1-9274-AD14AC4EC0DE,beta-channel,HP Chromebook
2015-02-03 13:52:15.588300,6680.17.0,41.0.2272.32,C3EA54EB-348D-5118-8598-CFD6317AD268,beta-channel,HP Chromebox
2015-02-03 13:52:15.361450,6680.17.0,41.0.2272.32,D0DBB0D9-6EEB-B148-F8AF-AE8AF86ECE5B,beta-channel,Lenovo ThinkPad 11e Chromebook
2015-02-03 13:52:15.024550,6680.17.0,41.0.2272.32,BBCEB6C1-5567-09B4-1619-DAD125AC892D,beta-channel,Lenovo N20 Chromebook
2015-02-03 13:52:14.589590,6680.17.0,41.0.2272.32,777CE760-E315-FF86-2837-D51D10BA7C52,beta-channel,Asus Chromebook C200
2015-02-03 13:52:14.368080,6680.17.0,41.0.2272.32,A772AA64-E906-A01E-1DFD-1856870D39EC,beta-channel,Asus Chromebook C300
2015-02-03 13:52:14.106960,6680.17.0,41.0.2272.32,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,beta-channel,Educational Chromebook
2015-02-03 13:52:13.734270,6680.17.0,41.0.2272.32,24E2E4F7-F92C-6115-3E26-02C7EAA02946,beta-channel,Samsung Chromebook 2 (11")
2015-02-03 13:52:13.364260,6680.17.0,41.0.2272.32,5615D466-EF74-FCD0-46EA-D7F60416B3CD,beta-channel,Samsung Chromebook 2 (13")
2015-02-03 13:52:13.055480,6680.17.0,41.0.2272.32,D3844706-6B0E-78DF-752C-00DCDF11E04B,beta-channel,Toshiba Chromebook
2015-02-03 13:52:12.644790,6680.17.0,41.0.2272.32,C0E4276B-35C7-023D-BB4A-42D642B91E65,beta-channel,Asus Chromebox
2015-02-03 13:52:12.294830,6680.17.0,41.0.2272.32,FF9048C6-F61C-BDDD-C861-4EDCAC22C55A,beta-channel,LG Chromebase
2015-02-03 13:52:11.978760,6680.17.0,41.0.2272.32,1E454867-ACF6-5F8B-091F-145680D4A7F5,beta-channel,Dell Chromebook 11
2015-02-03 13:52:11.599290,6680.17.0,41.0.2272.32,E6710DFC-3EC0-42AE-8095-733FDEA6AF18,beta-channel,Acer C720 Chromebook
2015-02-03 13:52:11.108910,6680.17.0,41.0.2272.32,ADA16F7B-283C-4907-AE27-ABBF5CA4F7F1,beta-channel,HP Chromebook 11
2015-02-03 13:52:10.724860,6680.17.0,41.0.2272.32,FA5D6766-6B3C-47C8-84DD-6A322C311569,beta-channel,HP Chromebook 14
2015-02-03 13:52:10.355870,6680.17.0,41.0.2272.32,F26D159B-52A3-491A-AE25-B23670A66B32,beta-channel,Google Chromebook Pixel
2015-02-03 13:52:10.142950,6680.17.0,41.0.2272.32,6988C65F-7119-4DF2-8064-2E286F4748D4,beta-channel,Lenovo Thinkpad X131e Chromebook
2015-02-03 13:52:09.787690,6680.17.0,41.0.2272.32,6372E332-9A26-4CE3-9C39-93D8A4E383AF,beta-channel,HP Pavilion Chromebook
2015-02-03 13:52:09.479720,6680.17.0,41.0.2272.32,9D137383-EB72-4BA9-A523-91AC0853F8AD,beta-channel,Acer C7
2015-02-03 13:52:09.213310,6680.17.0,41.0.2272.32,D851316B-7E57-4805-A7CE-01829AC1443E,beta-channel,Samsung Chromebook
